text,isFake,isHateSpeech,isToxic,predicted_isFake,predicted_isHateSpeech,predicted_isToxic
stop gasoline is aoty,1,-1,-1,0,0,0
"Da hätte sich @ChBaldauf wohl eine andere Antwort gewünscht: Auf seine Fragen an Ministerpräsidentin Malu  (SPD) zur  im  bekam der CDU-Fraktionschef zwar einen Brief, aber keine Antworten.
https://t.co/sXxhz0KXNT",1,-1,-1,0,0,0
"Wenn sich ein NDH Mann ein Remus-Doppelrohr an sein Auto schraubt, hat er einen kleinen Penis. Wenn Liberale wochenlang über 5 Meter lange 120mm Glattrohrkanonen auf 12 Zylinder Panzern fantasieren, heißt das Zeitenwende.",1,-1,-1,1,1,1
"wollmaster80: grit-n-gasoline:  Kann ich nicht nein sagen…, https://t.co/tObNVcgtZq",1,-1,-1,0,0,0
"„Sozialliberale“ werden nie Sozialdemokraten oder Grüne von der FDP überzeugen, aber sehr viele Liberale von der FDP abschrecken.",1,-1,-1,0,0,0
2013-2016 MERCEDES GL450 X166 GASOLINE FUEL TANK RESERVOIR W/ HEAT SHIELD OEM https://t.co/MGg1SRjC5t eBay,1,-1,-1,0,0,0
sz mag heute mit fire &amp; gasoline  https://t.co/HtcV0T9vrB,1,-1,-1,0,0,0
"Die heuchlerischen Niederlande sprechen Erdogan ihr Beileid aus, aber nicht Assad oder die syrische Bevölkerung in Tartous oder Latakia, selbst in Zeiten von Katastrophen bleiben sie kriegerisch, wie die sogenannten Beileidsbekundungen der Medien und Politiker belegen!",1,-1,-1,1,1,1
"Ich bin völlig deiner Meinung!
Mehr Frauen braucht die Welt! Weniger Männergewalt und totale Gleichberechtigung auf dem ganzen Globus.
@SawsanChebli",1,-1,-1,0,0,0
"Tag der Unschuldigen Kinder: Vor 2.000 Jahren tötete Herodes kleine Kinder aus Angst, seine Macht zu verlieren. Auch heute werden Kinder getötet, ausgebeutet, missbraucht. Allein ca. 73 Millionen Kinder pro Jahr sterben durch Abtreibung. Helfen wir Müttern und retten wir Kinder. https://t.co/PqUmnYNKDh",1,-1,-1,1,0,0
Was versteht man unter dem Begriff ? https://t.co/swgOidcYFn,1,-1,-1,0,0,0
"Sie verstehen, dass Angst Negativität anzieht.
Die Ausbreitung von Krankheiten wird also
durch Ihre Angst davor verursacht.
Wenn Sie dieses Virus nicht fürchten,
werden Sie dagegen immun. Angst senkt Ihren Widerstand.",1,-1,-1,1,0,0
Baerbock Scholz und Co. lassen wieder deutsche Panzer gen Russland rollen um Menschen zu töten.ein Gebot Gottes sagt du sollst nicht töten.Das ist ihnen egal. Gott wird sie zur Rechenschaft ziehen,1,-1,-1,1,1,1
Super peinlich: Deutschland immer noch ganz hinten beim gender pay gap https://t.co/U9Ld0gSiwm,1,-1,-1,0,0,0
Sind @Die_Gruenen so skrupellos naiv? Leider sind die Fähigen längst tot. Nun sind die Stümper am Ruder. Es wird in Katastrophen enden. @dieLinke @AfD @spdbt @Luisamneubauer @NZZaS @RZitelmann @boarischgredt @dpa @RolandTichy @BILD,1,-1,-1,1,1,1
"Das "" Erbe"", dessen Markenzeichen &amp; Insignie der Macht † aus Sicht von @VriesChristoph @CDU_Hamburg und @welt zum Treffen der  in  weder beschämen noch abgehängt werden sollte, war Tage zuvor um eine  bereichert worden.
https://t.co/XSfcdRRogy",1,-1,-1,0,0,0
"Hallo ihr lieben. Ich sammle Leute die unzufrieden mit
unserer Politik in Deutschland sind. Wir stuern in eine dunkle Grube und die Politiker machen sich die Taschen voll. Was soll man dazu sagen das ein Mensch der für den Mindestlohn arbeitet sich keine Wohnung leisten
kann.",1,-1,-1,1,0,0
"Die rheinland-pfälzische  Malu  sollte im Untersuchungsausschuss zur  im Ahrtal nochmal aussagen. Doch das verzögert sich. Das hat vor allem etwas mit den Beweismitteln zu tun.

https://t.co/3kJ0V4IHEE",1,-1,-1,0,0,0
"In NRW haben vermutlich mehr Betroffene der  vom 14. Juli 2021 die Möglichkeit,  für zusätzliche Hochwasserschutzmaßnahmen zu erhalten, als bislang bekannt ist. https://t.co/ezOU1IOW51",1,-1,-1,0,0,0
"Die haben Bauchschmerzen vor lachen, der Islam kennt keine Frauenrechte....wann wollt ihr Naivchen das verstehen?",1,-1,-1,1,1,1
"Pfeifen im Walde. Faktor 1:10 bei den Panzern. Aber das wissen Sie ja eh...
Dieser Krieg ist nicht zu gewinnen. Das sollten auch ehemalige Liberale inzwischen verstehen können. https://t.co/AXCybCD6rn",1,-1,-1,0,0,0
"Versteht einfach das die  eine neue Art der Kriegsführung ist, welche nicht jeder Mensch durchschaut. Es fing mit Nawalny 's angeblicher Vergiftung an  https://t.co/A7H8ZqJs6r",1,-1,-1,1,0,0
"Ich sympathisiere sowohl mit der FDP als auch mit der Ukraine, aber bei dieser Aktion geht es nur um Selbstinszenierung. Ein anderer Grund dafür, dass die Bildungsministerin in die Ukraine reist, ist nicht ersichtlich. Sie hat offenbar nichts Sinnvolles in ihrem Ressort zu tun. https://t.co/Sj8ZuE2eS7",1,-1,-1,0,0,0
"Narges Tavakkoli: „Auch als Mädchen oder Frau kannst du alles machen, das ist unglaublich.“ 

Später möchte sich unsere Stipendiatin mit Themen wie Frauenrechte, Migration oder Flucht in der Politik befassen und etwas bewirken: https://t.co/yx1Agmb10c

Foto: sdw https://t.co/0C4xTLzJrg",1,-1,-1,0,0,0
"Sie touren um den Globus, der @Bundeskanzler und Bundesminister  und wollen ihre debilen -Produkte loswerden.
Und keiner folgt dem deutschen Vorbild der Dummheit, die  abzuschalten. Keiner nimmt Deutschland mehr für Ernst.
Das ist die Wahrheit.

 https://t.co/1RwvrMKp2w",1,-1,-1,1,1,1
"... Medizintechnik, Genstar Technologies, INSPITAL Medical Technology ... Medical Gas Alarm Management System Supply Demand and Shortage https://t.co/SXtFHUUB0s",1,-1,-1,0,0,0
"Fauci’s Partner Peter Daszak’s Fingerprints Are All Over Covid Fiasco 
 
https://t.co/Bfl3XrBceu",1,-1,-1,1,0,0
"Ob monetäre Entscheidungen Menschenleben kosten? Ganz sicher. 
In Pflege, Medizin, Betreuung, Therapie. 
Hier wurde Personal durch die Behörden halt durch Türen ersetzt. Blöd, dass Türen nicht von selbst evakuieren. 
   
https://t.co/eBKVy2GeZD",1,-1,-1,1,0,1
"Als FDP muss man es positiv sehen!

Die  Wähler sind so intelligent, dass diese merken, wenn sie verarscht werden, was man von  Wählern nicht behaupten kann.

  https://t.co/w3PXYJRYnQ",1,-1,-1,0,0,1
Driver Axle Shaft Gasoline 2.0L VIN 2 8th Digit Fits 12-18 FOCUS 1453107 https://t.co/oqxVcQONUk eBay https://t.co/m6pHICh9dN,1,-1,-1,0,0,0
"Egal ob Deutsche oder sonstige Zuwanderer:
 gehört zur !

Wir Bayern müssen unsere Sprachen schützen, bewahren und UNTERRICHTEN! https://t.co/uxz4hzAJZU",1,-1,-1,0,1,0
"Hey @Bundeskanzler @Karl_Lauterbach @dwnews  @BMG_Bund @Nature 

Danke für die  Windräder 

Sie machen alles Tot 

Ich danke Euch von meinem Totes  Heart !!!

Deutschland fällt um.
Pleite 2023/2024
Amen",1,-1,-1,1,0,1
"Organisationen stellen Arbeit in Afghanistan wegen Frauen-Verbots vorerst ein
https://t.co/rzA57j4h5Y ""Bis wir Klarheit über diese Ankündigung haben, setzen wir unsere Programme aus""     https://t.co/Ve3udl4oVq",1,-1,-1,0,0,0
"Sollte @FPOE_TV mit @HerbertKicklNR aus den Wahlen in  als stärkste Kraft hervorgehen, will der  sich weigern, die Regierung anzugeloben? Steht Van der Bellen noch auf dem Boden der Verfassung, auf die er den Eid geleistet hat? https://t.co/vurmomYODe",1,-1,-1,0,0,0
Die Deppen und der Gaspreisdeckel https://t.co/xMIo99GvYB via @YouTube,1,-1,-1,1,1,1
Die westlich-liberale Wertegemeinschaft in ihrer ganzen Perversität,1,-1,-1,0,1,1
"Die EU-Energieminister haben nach großem Verhandlungsdrama einen Gaspreisdeckel beschlossen, der kaum noch etwas deckeln dürfte. Die wirklich klugen Beschlüsse des Tages finden dagegen leider kaum Beachtung. https://t.co/bBRXTVOMSI",1,-1,-1,0,0,0
"IT-Spione und Saboteure von  in der  HERZLICH WILLKOMMEN !!! Vorzugsweise in der ""kritischen Infrastruktur"" arbeiten lassen, danke! https://t.co/FofKIooGmV",1,-1,-1,1,1,1
Die Flutkatastrophe im Ahr-Tal hatte gezeigt das sich die Politiker einen scheiß für dieses Land interessieren und in Süd Frankreich Urlaub machen während die eigenen Leute abschauen. Bis heute ist dem Ahr-Tal nicht geholfen worden.,1,-1,-1,1,1,1
Hilfe für Flutkatastrophe im letzten Jahr: Deutschland erhält Millionenbetrag für von der EU https://t.co/gjGTnGsCKE https://t.co/u7SmN4ndpK,1,-1,-1,0,0,0
"&lt;Ironie&gt;Yo, lasst es auch gut gehen!&lt;/Ironie&gt;

 https://t.co/VatyorsjQr",1,-1,-1,0,0,0
AUDI A5 2013-2014 2.0L Automatic Transmission ID NDV FWD CVT Gasoline 238653 https://t.co/JsNo96ue9h eBay https://t.co/5gMmzAn96C,1,-1,-1,0,0,0
"Frauen erhalten immer noch geringere Löhne als Männer - ganze 18 Prozent weniger! Die Gleichstellung ist lange nicht vollzogen. DIE LINKE setzt sich dafür ein, dass Erwerbs- und Familienarbeit gleichermaßen anerkannt werden und Löhne steigen! https://t.co/N7IMNaQIGH",1,-1,-1,0,0,0
"Überblick über die Abstimmung wichtiger Gesetze im .
    uvm
https://t.co/LatlAbjkkS",1,-1,-1,0,0,0
Schuhe von Lofina in Gasoline Lamborghini - dagmarfischer mode | Ausgefallene Designer Mode - Online kaufen | https://t.co/7DzqWBh9us https://t.co/LjvQVB2dBB https://t.co/stWQTvfW2h https://t.co/guksuQKi4L,1,-1,-1,0,0,0
Deutschland:  frei - hat mich  nichts mehr zu tun!    https://t.co/2Nj4Zt7pML,1,-1,-1,0,0,0
"Die sog. Liberale @starkwatzinger zündet die nächste Prokrastinationsstufe! Wer  für d. richtige Mittel dieser Zeit hält, hat nichts verstanden &amp; nichts gelernt! Unser Land &amp; die Welt braucht  jetzt &amp; nicht irgendwann!",1,-1,-1,0,0,1
"Ursache sei nicht der Klimawandel…“

So ein Mist aber auch das unsere Klimahysteriker das nicht politisch missbrauchen können.

Die Flutkatastrophe war da besser geeignet um mit Massen- Hysterie Wahlen zu gewinnen. https://t.co/0Uq5jMd9H2",1,-1,-1,1,1,1
"gasoline, wet asphalt, nail polish",1,-1,-1,0,0,0
"Für die FDP ist es wahrscheinlich schon ""enge Agenda"", wenn man auf die naturwissenschaftlichen Grenzen hinweist... 

Lebt denn die komplette  in einer ""alles ist möglich - technologieoffen - Wunderwelt-Blase""??",1,-1,-1,0,0,0
"Ich mein das gar nicht böse (ok evtl ein kleines bisschen) aber liebe menners, informiert euch! Googlet gender pay gap deutschland, Armutsrisiko nach Geschlecht usw. bevor ihr sowas von euch gebt https://t.co/1npWX8Mm2E",1,-1,-1,0,0,1
Bleibe ! Eine  löst keine .,1,-1,-1,0,0,0
"Kleiner Hinweis an die grün-liberale Bubble... Nicht jeder, der  kritisiert ist AfD, Nazi oder Putinversteher. Hört mit euren dämlichen ""Querfront""-Rufen auf, mit denen ihr linke, antifaschistische (Friedens)Politik diskreditiert und nebenbei den Faschismus relativiert.",1,-1,-1,1,1,1
"Der Buergermeister von  ist so inkompetent! Laesst uns alle haengen, spielt lieber Tennis. Toll. Zwei Menschen tot, alles klar! 

Hoffen wir mal, dass die Vulkane sich erstmal benehmen werden!",1,-1,-1,1,1,1
"Bei der Gelegenheit darf ich auch noch mal erinnern:

Elon Musk hatte im August (?) 2022 einen eigenen Friedensplan für die Ukraine vorgelegt. Hatte eindeutige Zustimmung.

Vom US Establishment absichtlich totgeschwiegen.",1,-1,-1,1,0,0
"Gute Nacht,liebe Twitterlinge,schlaft gut in den Donnerstag und träumt süß! 
 @Lesenistbesser @ArtVandelay1971 @tinkabelle2702 @Luzini1 @KPaprotta @DKrappe @scheerenberger @Taraliest Kommt gut u. gesund durch den Tag
FriedenMenschen und Frauenrechte  https://t.co/SZvslFlODX",1,-1,-1,0,0,0
"Nach der Flutkatastrophe in  sagen Geberstaaten 8 Mrd. € zu, ua. damit die Folgen des Klimawandels bewältigt werden können. Während viele Flutopfer noch keine Hilfe bekommen haben &amp; im Freien leben, erwarten unsere Kollegen ab Februar Hitzewellen mit Rekordtemperaturen.",1,-1,-1,0,0,0
"Sheetz 564 US-1 N Youngsville, NC
￼ https://t.co/EWx4pjhz1h",1,-1,-1,0,0,0
"„The world is watching us and doing nothing,"" Es geht halt nur um Frauenrechte. Wo bleibt der Aufschrei? Wo die öffentliche Kritik? Wo diplomatische Mittel des Protestes?  https://t.co/E9AuZsyRvA",1,-1,-1,0,0,0
"Nitrous Express 60040JP 50-300 HP Gemini Twin Gasoline Jet Pack GISTRXF

https://t.co/8wiVykP6xA https://t.co/ZIrffMH1kw",1,-1,-1,0,0,0
Anzeige gegen   https://t.co/fBhv2L4hbM,1,-1,-1,0,0,0
"COP27-Gipfel trägt nicht zur Bekämpfung der Klimakrise bei 

          
https://t.co/MRG8Kb6p3r",1,-1,-1,0,0,0
"Nach Erdbeben: Türkischer Botschafter dankt für „immense Welle der Solidarität der Deutschen“ https://t.co/kHRjbFlqUx via @welt 

Ja, bitte, gern geschehen. Bei der Flutkatastrophe im  war die  ja auch fest an unserer Seite, nicht wahr?!",1,-1,-1,0,0,1
"Verändern WINDRÄDER das KLIMA? (Teil 1) |  Energie und Klima https://t.co/YhdM2qfntY 
wir wissen nicht was wir tun
 
@cem_oezdemir 
@HolzheuStefan 
@rahmstorf 
@quarkswdr 
@VQuaschning 
@Bundeskanzler",1,-1,-1,0,0,0
"Falls es Christian  von der  noch nicht weiß: man kann in die 46mio Verbrenner von heute nicht einfach ab morgen  hinein schütten. 

Gern geschehen.",1,-1,-1,0,0,0
Uiuiui @fdp  https://t.co/2cBhhOTbVq,1,-1,-1,0,0,0
Jens Spahn und die Hebammen: Geburtenkontrolle à la CDU https://t.co/kB6PmmKOwI,1,-1,-1,0,0,0
"29.Okt
 &amp;  reached a deal to restart gas supplies after an energy shortage lasting several days
https://t.co/m1QlutiFB7
↨
SpON dagegen schiebt Panik

Moldau:
Mit Gazprom zeichnet sich keine Einigung ab – und Alternativen sind kaum absehbar
https://t.co/1SrQy4XQ5I https://t.co/GuR0I5ZEXg",1,-1,-1,1,0,0
"Strom- und Gaspreisdeckel: ""Reicht einfach nicht aus"" - WDR 5 Morgenecho Interview - WDR 5 - Podcasts und Audios - Mediathek - WDR https://t.co/I68CJDwtt7",1,-1,-1,0,0,0
Kleiner Fragebogen bzgl. Frauenrechte,1,-1,-1,0,0,0
"Carburetor, Updraft, Gasoline Carb Model 68 ZFS-0-12098 https://t.co/lyPaFNte28 eBay",1,-1,-1,0,0,0
"Hast du eigentlich auch damals den Kopf geschüttelt, als Armin Laschet bei einer Ansprache über die Flutkatastrophe 2021 gelacht hat? Und seine Entlassung gefordert? Oder ist es nur dann ein Skandal, wenn so ein peinliches Verhalten von jemanden aus ner anderen Partei kommt?",1,-1,-1,0,0,0
"Super, wenn auch noch die Dummheit im Parlament verboten wird, geht es wieder bergauf. Bundestag://m.bild.de/regional/stuttgart/stuttgart-aktuell/strafe-bis-zu-100-000-euro-ab-jetzt-sind-messer-in-stuttgart-verboten-82773580.bildMobile.html?wtmc=twttr.shr",1,-1,-1,0,0,1
"""Aber woher wissen DIE Wissenschatler das?"" Was für ein Satz von ! Jetzt grade leiden 33Mio Pakistani unter den Folgen einer irren Flutkatastrophe.

Einer der prominentesten Talkshow-Moderatoren gibt den Wissenschaftsleugner. @zdf, was sagt ihr dazu?
https://t.co/tiCuscuwqR",1,-1,-1,1,1,1
"Yäi, endlich E-Fuels. Die sauteure magische Zaubertechnologie, auf die die FDP so steht. /S",1,-1,-1,1,0,1
"888 das Erdbeben in der Türkei sieht wie eine Bestrafungsaktion (mit Haarp) der NATO bzw. USA gegen Türkei aus. Das Video zeigt Blitze, die bei Erdbeben nicht normal sind, aber bei Haarpeinsatz immer auftreten. Türkei spielt bei Sanktionen gegen Russland nicht mit. https://t.co/8XspdbAUJo",1,-1,-1,1,1,1
"Zum G20- auf : Dass die  die  und die  abgelöst haben, geht auf eine Initiative von  und seinem  zurück. 
https://t.co/L6qRZInNWd https://t.co/FQMK2nb4QF",1,-1,-1,0,0,0
"""Ich dachte ihr seid alle Internationalisten"" stellt meine Ethikprofessorin enttäuscht fest, nachdem sie feststellen musste, dass bei einigen der Realismus die liberale Dominanz an deutschen Universitäten hinsichtlich Schulen internationaler Beziehungen überlebt hat.",1,-1,-1,0,0,0
"Gute Nacht, liebe Twitterlinge, schlaft erholsam und träumt fein. Die Welt bleibt unruhig in 2022!
 @Lesenistbesser @ArtVandelay1971 @tinkabelle2702 @Luzini1 @KPaprotta @DKrappe @scheerenberger @Taraliest
Frieden  und Menschen- und Frauenrechte im Iran   https://t.co/wadr7Si4FN",1,-1,-1,0,0,0
khellven fdp,1,-1,-1,0,0,0
"Wenn du erfährst dass dein Nachfolger für exakt die gleiche Arbeit mit einem weniger passenden Abschluss ne Gehaltsstufe höher eingestuft wurde, wo du für deine Gehaltsstufe noch mit dem LKA 9 Monate kämpfen musstest.
Fick die @evlks und ihren beschissenen",1,-1,-1,1,1,1
"Also wenn man die Ideologie raus nimmt. So rein sachlich, Atomkraft und Kernfusion würden durchaus helfen...
E-Fuels und CCS hingegen nicht wirklich (zumindest dann nicht wenn man wie die @fdp die anderen Punkte Windkraft, Photovoltaik, Batterien,Fahrräder und Bäume nicht angeht)",1,-1,-1,0,0,0
"Heute offenes Plenum zu dem  Außenminister*innentreffen in Münster &amp; Protestvorbereitung!
Kommt dazu! https://t.co/tySMooMXIr",1,-1,-1,0,0,0
"Wenn die Kriegstreiber im Bundestag so weiter machen, könnte es auch bald in Deutschland knallen. Wo es dann zuerst besonders ungemütlich wird, verrät diese Auflistung amerikanischer Stützpunkte im besetzten Deutschland.

Kostenlos abonnieren: https://t.co/7w0O6FCVX7 https://t.co/oeHbRxj6Dm",1,-1,-1,1,0,1
Fun Fakt Salmonellen Vergiftung muss gemeldet werden und in einigen Bereichen gilt dann Arbeitsverbot,1,-1,-1,0,0,0
"Gender-Pay-Gap? Bei @appswithlove kein Thema da unser Lohnmodell faire Lohnkriterien sicherstellt. Dieses Modell haben mittlerweile auch etliche andere Unternehmen für sich adaptiert da es viele weitere Vorteile bietet, auch finanziell und administrativ. https://t.co/uaAPVv7smp",1,-1,-1,0,0,0
D 2023: 43 % aller Alleinerziehenden gelten als einkommensarm. 88 % aller Alleinerziehenden sind Mütter. Gender Pay Gap= 18 %. Im Frauenhaus leben 2/3 aller Frauen im Transferleistungsbezug. Fast 3/4 aller FH-Bewohner*innen haben Kids unter 12. Noch jemand  Fragen?,1,-1,-1,0,0,0
den ganzen Tag und die ganze Nacht.,1,-1,-1,0,0,0
Ob EU-Land oder nicht: Die Schweiz ist vom Gaspreisdeckel ebenso betroffen. Dementsprechend sorgt sich auch die hiesige Gasindustrie um die Versorgungssicherheit. https://t.co/8IhHTwAbt9 via @AargauerZeitung,1,-1,-1,0,0,0
"Heute und morgen findet das -Außenminister:innen-Treffen in  statt. Technisch gesehen gibt es kaum einen ungeeigneteren Ort als unbedingt dort. BTW, passt auf die Sniper auf den Dächern auf.",1,-1,-1,1,0,1
"Malu Dreyer am Morgen nach der Flutkatastrophe zu ihren Mitarbeitern: ""Ich
brauche ein paar Worte des
Mitgefühls""....einfach pein-
lich und herzlos.
Rheinland-Pfalz hat eine empatische Ministerprä-
sidentin verdient und keine
abgebrühte... Sie sollte
schnell zurücktreten.",1,-1,-1,0,0,1
Jep! Vor ca. 20 Jahren wurde unser Wertesystem und Freiheit am Hindukusch verteidigt. Und wie ist es ausgegangen? Die Taliban haben die Macht erlangt und treten Frauenrechte mit Füßen. Und Sie wollen uns erklären Europa wird jetzt am Don Bas „verteidigt“!,1,-1,-1,1,0,0
"Da ist viel schief gelaufen bei  und . Aber diese  ist kein Problem. Solche Dinge machen Führungskräfte in der Regel nicht selbst. Das liegt zu 99 % beim Stab und sagt nichts über eine neg. Haltung aus.

     https://t.co/AJJTSOdtqy",1,-1,-1,0,0,0
"https://t.co/qQUTgkO9mj Das die Tschechen so dumm sind und einen Kriegstreiber wählen, hätte ich nicht gedacht! Aber vielleicht folgt bald die Bestrafung. I never thought that the Czechs would be so stupid and vote for a warmonger! But maybe the punishment will follow soon",1,-1,-1,1,1,1
"""Deutsch-Amerikanisches-Zukunftsforum"" vor Beginn des G7-Außenministertreffens im Atlantic Hotel in . @ABaerbock @SecBlinken @G7 @Ingo_Zamperoni     https://t.co/bWV1NNMhND",1,-1,-1,0,0,0
"Der Rummel um das -Treffen in  ist groß. Wir haben gefragt, wie Münsteraner und Münsteranerinnen darüber denken. Weitere Themen des Tages in Münster: Konzertabsagen, Polizistin wieder im Einsatz und ein TikTok-Trend.  https://t.co/QE1Re731YI",1,-1,-1,0,0,0
"Ich habe einen spannenden Artikel gefunden. https://t.co/GRPY9TE84r via @tonline 
Die Bundesregierung prüft ?  wie das denn ? Wer ? Baerbock ? Die würde jede Wolke für einen Ballon halten und sofort ne Atombombe los jagen !",1,-1,-1,1,1,1
Dieser Mensch soll Bundespräsident sein? Gehört in die Irrenanstalt.  ist wirklich verloren. Die jenigen die was können haben keine Macht. Die jenigen die Macht haben können einfach nichts.,1,-1,-1,1,1,1
"denkt sich, getrennt marschieren, gemeinsam, mit den anderen Sozen, zuschlagen, GEGEN konservativ-liberale Positionen.
Viele lehnen die   ab, wg. bestimmter Personen, aber es ist sie einzige Partei, die halbwegs vernünftig deutsche Interessen vertritt.",1,-1,-1,0,0,0
"U-Ausschuss zur Flut: Fehlende Akten, fehlende Kontrollen, fehlende Warnungen https://t.co/4PxfzYIs4n via @wdr Stand: 14.01.2023",1,-1,-1,0,0,0
"34% Off!

Sportsman Gasoline 4000W Portable Generator 

https://t.co/MFv2eN26xo

     https://t.co/MpI22Ki2qI",1,-1,-1,0,0,0
was soll das pemex hat den ganzen laden dicht gemacht weil bisschen gasoline ausgelaufen ist https://t.co/IuYjCMofK6,1,-1,-1,0,0,0
"keine frauenrechte 
keine lgbtqia+ rechte
keine meinungsfreiheit
keine pressefreiheit
totale überwachung
und 15.000 tote arbeiter:innen 
wurden in kauf genommen
für 6.000 minuten fußball",1,-1,-1,1,1,1
"Gestern wurde ich für die  der @fdp_ag  nominiert. Es ist mir eine Ehre, die @JFAargau im Nationalratswahlkampf vertreten und zusammen mit den Jungfreisinnigen und der FDP für eine liberale, erfolgreiche und  einstehen zu dürfen!

Fotos: Patrick Wehrli https://t.co/LfWdF04uuY",1,-1,-1,0,0,0
"Warum eine Familie aus  die letzten Monate im Zweiten Weltkrieg in  verbracht hat, welche Eindrücke sie von der Saalestadt hatte und was sie zuvor in  und  erlebte.   https://t.co/twEKiUkvz7",1,-1,-1,0,0,0
Für die Opfer der Flutkatastrophe in Nigeria.,1,-1,-1,0,0,0
"Pakistan: Fast vier Millionen Kinder von medizinischer Versorgung abgeschnitten | PCLMedia https://t.co/ZugjwOKtya

       https://t.co/it5OqYo5WW",1,-1,-1,0,0,0
": Best of  (2.8.2022)
Zum Jahrestag der Katastrophe hatte ein Team des KIT untersucht, wie Niederschläge, Verdunstung, Gewässer- u Abflussverhalten die  in der Eifel, v. a. an der , begünstigten. https://t.co/02tRjQo4m5 https://t.co/F1f4s8xW4R",1,-1,-1,0,0,0
"in 

- Eintreffen der Delegationen.

Dazu werden großzügig Kreuzungen gesperrt,
die Menschen*
 daran hindern,
zum Nachtdienst zu fahren.

* mich.",1,-1,-1,0,0,0
"Ein Unternehmen bekommt kaum Bewerbungen, auch nicht bei höherem Gehalt. Dann stellt es auf 30h/Woche um. Seitdem haben sie nicht nur mehr, sondern zufriedenere Mitarbeiter_innen, die Produktivität erhöht &amp; keinen GenderPayGap. https://t.co/QEubZAxiY8",1,-1,-1,0,0,0
"Das Laschets Inzidenzplan Blödsinn ist, wissen wir alle. 
Aber ich habe einige Gedanken, die Fragen aufwerfen. Vielleicht kann sie jemand fachkundiges beantworten. 
1. R Wert. Wird dieser, durch die Wochenenden und das ""behördlich Verordnete Arbeitsverbot für den Virus nicht 1/x",1,-1,-1,0,0,0
"Gerade ist der  erhöht worden, aber viele Geringverdienende haben trotzdem Schwierigkeiten, über die Runden zu kommen – wie Tanja und Nina.
https://t.co/7tOFzNR37Y",1,-1,-1,0,0,0
"""Diese MRNA Technologie lässt sich  steuern. Das weis die Regierung seit Anfang an""...

Jetzt wirds kriminell. Beendet das endlich!
 @Bundeskanzler @Karl_Lauterbach 
 @rudi_anschober
@WolfgangMueckst @karlnehammer @WKogler @BgmLudwig",1,-1,-1,1,0,1
"Die größte Gefahr für die  sind Personen wie Sie, Frau , die unbegrenzt Migranten aus fernen Ländern ohne Anpassungsmöglichkeit an unsere Kultur, unser , hierher holen wollen!",1,-1,-1,1,1,1
"Frauenrechte, Iran und Palästina: Die WM bleibt politisch https://t.co/TB7YURgWaJ",1,-1,-1,0,0,0
"So geht das, Angehörige der Streitkräfte der NATO Staaten quittieren ihren Dienst (der Dienstherr muss natürlich zustimmen), ziehen die Uniform aus und bedienen dann fachgerecht NATO Kriegsgerät in der Ukraine 

Wir sind also wirklich nicht im Krieg @spdbt @Bundeskanzler ? https://t.co/udzhpYemJm",1,-1,-1,1,0,1
"» = «

 am 25.02.2022: „Ich muss da nicht kämpfen und ich werde da auch nicht sterben in diesem Krieg, aber wenn es passiert werden viele Menschen sterben.“
  

https://t.co/TEQ6d6hJ7Q",1,-1,-1,0,0,0
WELT: So schnell könnte der EU-Gaspreisdeckel nutzlos werden. Der geplante Gaspreisdeckel der EU könnte den Börsenhandel mit dem Brennstoff weitgehend zum Erliegen bringen. Der Betreiber des wichtigsten europ. Handelsplatzes prüft bereits den Umzug nach UK https://t.co/78QSwUnxL8,1,-1,-1,0,0,0
Apluschoice 1000W 32.7cc Gasoline Hammer Drill 2in1 Demolition Petrol Tool EPA https://t.co/1nk9zLfoZC eBay https://t.co/gcGxdEXugb,1,-1,-1,0,0,0
Zweites  nach der  entlang der  - wie geht es den Menschen jetzt?  in Bad -. @SWRpresse (red) https://t.co/NvE3zFRVuN,1,-1,-1,0,0,0
frauen sollen demnächst dank selbstbestimmungsgesetz einfach ihr geschlecht wechseln und das gender pay gap existiert nicht mehr,1,-1,-1,1,0,0
"GEOREOBWA WIEOM LIKE A LIONNNN
NUNPPICHEN GEODAEHAN DEZZAYURRRR
DEO BUEO GASOLINE ON FIRE
BULGIL SOGE DASHI NARA RAYZUNNNNN
https://t.co/7za2fA8k7O",1,-1,-1,0,0,1
"Die größte  seit dem Krieg!

Erfunden von  und , zementiert von ,  und 
(Tagesschau 2004)

 
https://t.co/UUMbiWfUip",1,-1,-1,1,0,0
""" ist keine Weltmacht. Die  würden es mit einem Finger zerquetschen ...
Die Deutschen wollen  als Stelzen benutzen, um sie viel größer erscheinen zu lassen""
-Chef J.  sieht sich neben den 
-Führern stehen ...
:
https://t.co/6ApCXwON34 @ntvde",1,-1,-1,1,1,1
"2/3 der ""Fachkräfte""  die unsere Regierung bevorzugt, haben weder eine Ausbildung noch einen Abschluss!  

… unsere nächste Generation im Bundestag! https://t.co/Grfcjm6w0n",1,-1,-1,1,1,1
Wieso werden nicht Programme aufgelegt die eine Geburtenkontrolle ermöglichen? Wenn das so weiter geht - na dann GUTE NACHT.,1,-1,-1,1,0,1
"Ich finde es unglaublich, dass diese Frau, die in der Flutkatastrophe total versagt hat und für hunderte Tote verantwortlich ist, sich so unverschämt selbst lobt.",1,-1,-1,1,1,1
"Ich wünsche mir, dass die FDP (wieder) so wird, wie es hier behauptet wird.",1,-1,-1,0,0,0
